,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
1611,1,0.259360135,0.099318728,0.261336237,2023,State,All,Education,state,NA,99,Telangana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1612,0,0.490526795,0.119871758,0.241424695,2023,State,All,Education,state,NA,99,Telangana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1613,1,0.397171438,0.091838397,0.321780592,2023,State,All,Education,state,NA,99,Telangana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1614,0,0,1,0,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1615,0,0.055400539,0.829625845,0,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1616,0,0.408665746,0.321134001,0.008330484,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1617,1,0.858009577,0,0.065987162,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1618,0,0.55502367,0.136101604,0.125393003,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1619,1,0.832415819,0.041678138,0,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1620,0,0.741719127,0.061631646,0.086262479,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1621,1,0.588377535,0.327532411,0.084090076,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1622,0,0.79481262,0.108176157,0.081851318,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1623,1,0.8129614,0.110344872,0.064793989,2023,State,All,Education,state,NA,99,Ladakh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1624,0,0.106963955,0.753186941,0.018950392,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1625,0,0.293826044,0.568044484,0.040695056,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1626,1,0.524802387,0.167379096,0.307818532,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1627,0,0.443431705,0.33885625,0.136750609,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1628,1,0.210566625,0.087176971,0.686096549,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1629,0,0.467299819,0.241815597,0.244895324,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1630,1,0.179642484,0.231257766,0.557660282,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1631,0,0.429501981,0.136962116,0.365389884,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1632,1,0.312215924,0.083701193,0.59322834,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1633,0,0.500782251,0.171226457,0.269916266,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1634,1,0.334721178,0.120797761,0.544481099,2023,State,urban/rural,Education,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1635,0,0.140779033,0.645172715,0,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1636,0,0.511239171,0.295692891,0.025997024,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1637,1,0,1,0,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1638,0,0.516359687,0.232912987,0.126343623,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1639,1,0.538494349,0,0.461505681,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1640,0,0.558203518,0.232444346,0.143601134,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1641,1,0.757072389,0,0.242927596,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1642,0,0.555561602,0.176287353,0.20490028,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1643,1,0.336007416,0,0.663992584,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1644,0,0.490634501,0.172373205,0.241883636,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1645,1,0.530217052,0,0.469782978,2023,State,urban/rural,Education,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1646,0,0.397489041,0.460178643,0,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1647,0,0.491482705,0.221625015,0.032577462,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1648,0,0.49520275,0.223217845,0.16438064,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1649,1,0,0.578893661,0.196615145,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1650,0,0.453069717,0.203585714,0.272954851,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1651,1,0.355350405,0,0.644649625,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1652,0,0.383197337,0.202588618,0.335882455,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1653,1,0.229820088,0.109075211,0.474714428,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1654,0,0.363953322,0.159765288,0.397244513,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1655,1,0.169727951,0.04841492,0.768621325,2023,State,urban/rural,Education,sector_state,NA,99,Punjab,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1656,0,0.459208369,0.540791631,0,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1657,0,0.169504017,0.74052906,0.022881096,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1658,0,0.217029124,0.643428922,0.115898833,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1659,0,0.174560651,0.640176296,0.185263053,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1660,0,0.254361719,0.558780313,0.186857998,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1661,0,0.298341215,0.502538323,0.170919865,2023,State,urban/rural,Education,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1662,0,0.453471839,0.436246216,0.025718207,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1663,1,0.517974794,0.482025206,0,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1664,0,0.408286035,0.414838672,0.015508451,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1665,1,0.64430815,0.163691193,0.192000657,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1666,0,0.517941356,0.209854871,0.12035083,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1667,1,0.463874221,0.135121301,0.098312534,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1668,0,0.498350561,0.228208467,0.182600975,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1669,1,0.350618243,0.113435552,0.374823332,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1670,0,0.467599064,0.145615637,0.240153641,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1671,1,0.239326596,0.167797387,0.469036192,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1672,0,0.393862814,0.157295629,0.264871597,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1673,1,0.398029,0.039052013,0.35848549,2023,State,urban/rural,Education,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1674,0,0.398578852,0.572119057,0.029302107,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1675,0,0.494321108,0.371546924,0.088945098,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1676,1,0.740915477,0,0,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1677,0,0.533699274,0.235711873,0.18157585,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1678,1,0.089415185,0.429389119,0.481195688,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1679,0,0.499658138,0.151838392,0.300845742,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1680,1,0.371255964,0,0.628744006,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1681,0,0.377647549,0.141377836,0.4099738,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1682,1,0.345039099,0.023372313,0.631588578,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1683,0,0.383960098,0.13494207,0.397785574,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1684,1,0.126438007,0.114351444,0.646373093,2023,State,urban/rural,Education,sector_state,NA,99,Haryana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1685,0,0.25638482,0.74361515,0,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1686,0,0.251637906,0.675862312,0.017100634,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1687,0,0.428300679,0.430283159,0.08213716,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1688,1,1,0,0,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1689,0,0.410413325,0.444008201,0.071276441,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1690,0,0.35594511,0.445704132,0.111272827,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1691,1,0,1,0,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1692,0,0.299157798,0.414768964,0.160261542,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1693,1,0.212574914,0.787425101,0,2023,State,urban/rural,Education,sector_state,NA,99,Delhi,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1694,0,0.415101409,0.44848457,0.066139631,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1695,1,0.439706802,0.219533041,0.340760142,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1696,0,0.509598553,0.365182906,0.085067116,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1697,1,0.618526518,0.066250682,0.3152228,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1698,0,0.61714834,0.179159567,0.148693293,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1699,1,0.552378953,0.139843524,0.280688018,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1700,0,0.615377545,0.141334444,0.2112827,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1701,1,0.506020963,0.078101985,0.396887213,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1702,0,0.601244032,0.110008352,0.24601312,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1703,1,0.440710604,0.075996928,0.406801701,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1704,0,0.615496874,0.074785039,0.250291854,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1705,1,0.616694152,0.047368638,0.298335552,2023,State,urban/rural,Education,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1706,0,0.614613295,0.263035446,0.033630744,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1707,1,0.471288562,0.097448222,0.349493444,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1708,0,0.63380748,0.200499892,0.087643616,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1709,1,0.519471347,0.168025434,0.300466686,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1710,0,0.658111513,0.096658081,0.189785615,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1711,1,0.518241823,0.069994189,0.350279778,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1712,0,0.593282044,0.080632783,0.276852906,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1713,1,0.464647144,0.063065454,0.452103466,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1714,0,0.558494568,0.066268161,0.305830866,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1715,1,0.438931227,0.067024395,0.438947409,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1716,0,0.484875858,0.055275597,0.342419028,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1717,1,0.422226876,0.046311807,0.457508057,2023,State,urban/rural,Education,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1718,0,0.435649157,0.479087561,0,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1719,1,1,0,0,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1720,0,0.537508488,0.28123033,0.117767826,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1721,1,0.486207366,0.301756561,0.188676476,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1722,0,0.551420987,0.148341,0.22859472,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1723,1,0.555684447,0.167043835,0.214503959,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1724,0,0.470027745,0.108673662,0.336549878,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1725,1,0.392268777,0.131563038,0.460514128,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1726,0,0.396347523,0.107702203,0.430961996,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1727,1,0.328340948,0.102928661,0.5329566,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1728,0,0.315841377,0.093302488,0.476506948,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1729,1,0.267045975,0.120436415,0.555013001,2023,State,urban/rural,Education,sector_state,NA,99,Bihar,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1730,0,0.086860642,0.82765013,0,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1731,0,0.161912411,0.762780607,0,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1732,1,0,1,0,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1733,0,0.405808389,0.512722373,0.032212637,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1734,1,0,1,0,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1735,0,0.61435461,0.30858922,0.063903637,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1736,1,0.595189035,0.133737624,0.271073341,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1737,0,0.64225924,0.26259768,0.085673645,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1738,1,0.855639696,0.067442045,0.076918259,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1739,0,0.639595509,0.26787135,0.056235161,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1740,1,0.771505415,0.165601715,0,2023,State,urban/rural,Education,sector_state,NA,99,Sikkim,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1741,0,0.100653775,0.845668256,0,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1742,0,0.300410748,0.680448353,0,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1743,1,0.352524817,0.647475183,0,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1744,0,0.655619562,0.281001478,0.043132037,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1745,1,0.73216027,0.243080527,0.024759209,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1746,0,0.76878202,0.181461051,0.047329843,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1747,1,0.841885984,0.112323426,0.045790572,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1748,0,0.786952078,0.16024211,0.040421512,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1749,1,0.846141398,0.093542829,0.060315803,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1750,0,0.761715889,0.173589647,0.037659258,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1751,1,0.933863938,0.030246748,0.03588932,2023,State,urban/rural,Education,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
