"","poor_215","poor_365","poor_685","poor_300","poor_420","poor_830","year","level","area","dem","SourceSheet","sector2","state","age_cat1","age_cat2","age_cat3","age_cat4","edu_cat1","edu_cat2","edu_cat3","edu_cat4","edu_cat5","edu_cat6","gender_cat1","gender_cat2","hhsize_cat1","hhsize_cat2","hhsize_cat3","hhsize_cat4","owns_dwelling","owns_land"
"1302",0,0.268022476830236,0.872685668602564,0.0623395262827008,0.19579971777277,0.872685668602564,2011,"State","urban/rural","Education","sector_state",1,"Puducherry",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1303",0.019763173462112,0.281643133935421,0.895585467003057,0.0513817103396288,0.251917390145389,0.895585467003057,2011,"State","urban/rural","Education","sector_state",1,"Puducherry",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1304",0,0,0,0,0,0,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"1305",0,0,0.15173736557617,0,0,0.15173736557617,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"1306",0,0.00175744553755763,0.379975684075988,0,0.00175744553755763,0.379975684075988,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1307",0,0.0803965593752363,0.499964107705236,0,0,0.499964107705236,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1308",0,0,0.64335992038979,0,0,0.670806758100845,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1309",0,0.0329369349819631,0.620051140935259,0,0.0286748492052478,0.620051140935259,2011,"State","urban/rural","Education","sector_state",1,"A & N Island",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1310",0,0.0357942329307851,0.379998450462802,0.00541245992754453,0.0357942329307851,0.388671541631419,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"1311",0.00303109743991743,0.0908613540308347,0.629126500488784,0.0186913887347398,0.077427137407686,0.630901156218454,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"1312",0.0301162063676145,0.265864014427448,0.828247669322537,0.0552716022132742,0.167636740327428,0.832390973918497,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1313",0.0629727754567,0.548540507962668,0.980260307484494,0.101396824783037,0.472334307427827,0.980260307484494,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1314",0.0346799720251026,0.227170917212207,0.543664042055319,0.143845366852974,0.226438427236584,0.554358038800438,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1315",0.0962166167109134,0.50057564422288,0.987681802758976,0.143025942718973,0.458518417086092,0.987681802758976,2011,"State","urban/rural","Education","sector_state",1,"Telangana",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1316",0,0,0,0,0,0,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"1317",0,0,0.433662966700303,0,0,0.433662966700303,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"1318",0,0,0.73435211965105,0,0,0.73435211965105,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1319",0,0,0.940643775377961,0,0,0.940643775377961,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1320",0,0.488745941102296,0.488745941102296,0.488745941102296,0.488745941102296,0.488745941102296,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1321",0,0.602403802922184,0.966496414035149,0,0.316347387128926,0.966496414035149,2011,"State","urban/rural","Education","sector_state",1,"Ladakh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1322",0.154891648300326,0.578074609663681,0.906060842020787,0.267291942664416,0.537370455043035,0.906192983744976,2011,"National","All","Gender","allindia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1323",0.162844491252231,0.621238601960207,0.926047655409223,0.271621751086506,0.58051695793481,0.926616292799149,2011,"National","All","Gender","allindia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1324",0.175274666351914,0.634483496626818,0.941937739247151,0.303431538924625,0.591789817226153,0.942111364365958,2011,"National","urban/rural","Gender","sect_allindia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1325",0.185103650554999,0.69568226469059,0.962033968912123,0.310667093134119,0.65389944504376,0.962365613257085,2011,"National","urban/rural","Gender","sect_allindia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1326",0.106921724474759,0.44532047071045,0.821627220724342,0.182240078642056,0.409298515355143,0.821661734350726,2011,"National","urban/rural","Gender","sect_allindia",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1327",0.106853178856128,0.433980928875994,0.835526675082959,0.173406004729509,0.395928595713538,0.836691451412177,2011,"National","urban/rural","Gender","sect_allindia",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1328",0.0127157425669029,0.247741626325277,0.778217078880635,0.0491473006189159,0.184474370649669,0.778217078880635,2011,"State","All","Gender","state",NA,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1329",0.0336301637382409,0.366934623302495,0.896748733575434,0.07161214503875,0.311212998613075,0.897221498696979,2011,"State","All","Gender","state",NA,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1330",0.0166528651255473,0.276316081131402,0.796362644109036,0.0461748575527238,0.256237213408859,0.796992309249138,2011,"State","All","Gender","state",NA,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1331",0.0279237660168935,0.324027615159885,0.869099135464919,0.0489711028517563,0.281664028365095,0.870813796537592,2011,"State","All","Gender","state",NA,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1332",0.0475279296802249,0.288634066121003,0.773289634384276,0.0892316613233145,0.254588593572794,0.773289634384276,2011,"State","All","Gender","state",NA,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1333",0.0501848598155039,0.391513260176151,0.862202908904341,0.0923249171373506,0.348754250991029,0.862611649081774,2011,"State","All","Gender","state",NA,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1334",0,0.31641513570514,0.937870074288624,0.170193778447888,0.31641513570514,0.937870074288624,2011,"State","All","Gender","state",NA,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1335",0.090302018700152,0.389323323959778,0.798428493872085,0.151404066296817,0.381960986966929,0.798428493872085,2011,"State","All","Gender","state",NA,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1336",0.0184494831766454,0.40377291806828,0.897099828778962,0.044940271144161,0.380239967234143,0.897384326550735,2011,"State","All","Gender","state",NA,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1337",0.0478034804622054,0.483284066356348,0.908125145608632,0.0895035033606506,0.441740052693545,0.909294183101422,2011,"State","All","Gender","state",NA,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1338",0.039162000529067,0.372613948395126,0.848123435884978,0.148797672550737,0.344410051283195,0.848123435884978,2011,"State","All","Gender","state",NA,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1339",0.0633585845202535,0.37801473323613,0.841678448874014,0.104602300902891,0.330756490645724,0.84172491932615,2011,"State","All","Gender","state",NA,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1340",0.0569501135886826,0.350533295832303,0.690393912294303,0.0736817911041116,0.227888565329232,0.690393912294303,2011,"State","All","Gender","state",NA,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1341",0.042478085173445,0.329932787042695,0.778343916591356,0.105000164865843,0.296444457428754,0.780870776638917,2011,"State","All","Gender","state",NA,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1342",0.133615365153052,0.544450705274917,0.926342390817141,0.276754475298594,0.502205938728069,0.926342390817141,2011,"State","All","Gender","state",NA,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1343",0.103838930234412,0.585015565635594,0.936817966618444,0.198512582794554,0.538811675997327,0.93755081384709,2011,"State","All","Gender","state",NA,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1344",0.308250628510221,0.721025103719103,0.950189166675579,0.458805825559235,0.693561713290105,0.950189166675579,2011,"State","All","Gender","state",NA,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1345",0.271455020632996,0.77138769459285,0.96037565936369,0.417113837034891,0.740527637520767,0.960460561482988,2011,"State","All","Gender","state",NA,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1346",0.272130450257929,0.876566891740511,0.977048044234756,0.511752606796431,0.825579424697909,0.977048044234756,2011,"State","All","Gender","state",NA,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1347",0.236822154516403,0.814413906399994,0.989869243866976,0.399105368173233,0.776926832627571,0.989906594588106,2011,"State","All","Gender","state",NA,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1348",0.00979038242125331,0.558636327488116,0.974569820525413,0.0198577720202742,0.535866210096719,0.974569820525413,2011,"State","All","Gender","state",NA,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1349",0.0295379335745736,0.647450251563146,0.970389005061841,0.118565141109056,0.578613220541767,0.970389005061841,2011,"State","All","Gender","state",NA,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1350",0.237423549756055,0.624213885283724,0.862281818135832,0.330591137158027,0.614157718040287,0.862281818135832,2011,"State","All","Gender","state",NA,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1351",0.268295924244539,0.586935981743109,0.859201243821524,0.362003018382687,0.569516022981331,0.859661535158527,2011,"State","All","Gender","state",NA,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1352",0,0.469829638965194,0.86987230639387,0.05118813807748,0.27005827697848,0.86987230639387,2011,"State","All","Gender","state",NA,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1353",0.0798453517444705,0.535981421550111,0.949990272063959,0.16717345475484,0.486016069998342,0.950204444925702,2011,"State","All","Gender","state",NA,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1354",0.3741026177601,0.884034564053284,0.994851548762545,0.519979172015041,0.832481073014034,0.994851548762545,2011,"State","All","Gender","state",NA,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1355",0.358678199018365,0.837626362802583,0.989743017844886,0.535822930364475,0.813344462121511,0.990085797507049,2011,"State","All","Gender","state",NA,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1356",0.0143107549576474,0.33306863871831,0.863157123836438,0.043352674054242,0.295944688232798,0.863157123836438,2011,"State","All","Gender","state",NA,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1357",0.0605305974664268,0.468806651188371,0.909342489567953,0.136451587194439,0.412515863236024,0.909708951135947,2011,"State","All","Gender","state",NA,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1358",0.0864995245107875,0.485453855900632,0.883642901816246,0.212396069224216,0.452561870004419,0.883642901816246,2011,"State","All","Gender","state",NA,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1359",0.072995752692905,0.622350777588989,0.958498120233507,0.163863209570602,0.559718322311438,0.95889865836017,2011,"State","All","Gender","state",NA,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1360",0.0713194125027129,0.551851158475634,0.965045361027526,0.153046073547009,0.522207411314259,0.965045361027526,2011,"State","All","Gender","state",NA,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1361",0.0826891581962062,0.652486210087441,0.966945735649205,0.183408182749781,0.61525539775623,0.967693696751445,2011,"State","All","Gender","state",NA,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1362",0.192817667035464,0.741378936971655,0.97580722482159,0.346882432394404,0.680370329153326,0.97580722482159,2011,"State","All","Gender","state",NA,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1363",0.227032980956847,0.75648450406181,0.97126478665703,0.374183426072001,0.722450571896747,0.971939091545279,2011,"State","All","Gender","state",NA,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1364",0.164791072819948,0.658167943507218,0.931666627676002,0.285973556127266,0.618067068210423,0.931666627676002,2011,"State","All","Gender","state",NA,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1365",0.180246090105477,0.665548101581383,0.922485480371755,0.302430551880554,0.625590480531335,0.922575882579231,2011,"State","All","Gender","state",NA,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1366",0.400597621430289,0.783745033486632,0.987238433962771,0.559935883822312,0.756583654998399,0.987238433962771,2011,"State","All","Gender","state",NA,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1367",0.266536412014202,0.802610492642008,0.971168761769611,0.447103842338986,0.774249919886327,0.971291265863551,2011,"State","All","Gender","state",NA,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1368",0.161486930364949,0.690967631097709,0.976763485920471,0.324644324838187,0.627513522969322,0.976763485920471,2011,"State","All","Gender","state",NA,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1369",0.274906173184251,0.798131599639351,0.971475446449164,0.445969509925395,0.765467854579256,0.971489406825274,2011,"State","All","Gender","state",NA,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1370",0.239205651073938,0.76139636189915,0.94358932251205,0.40905374636861,0.75284138855585,0.944352565470645,2011,"State","All","Gender","state",NA,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1371",0.246727487041096,0.776452902097413,0.961825820931452,0.372671867565841,0.740929137649932,0.963229774711127,2011,"State","All","Gender","state",NA,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1372",0.235668201928075,0.696943304277622,0.960202700160195,0.382530022017663,0.646495343015838,0.961202676311815,2011,"State","All","Gender","state",NA,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1373",0.294924773775202,0.753374982740875,0.95207860209956,0.434818759932208,0.721105194804313,0.95231535920825,2011,"State","All","Gender","state",NA,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1374",0.15930248375905,0.585621742666163,0.95262864010701,0.209342084210174,0.562764507657119,0.95262864010701,2011,"State","All","Gender","state",NA,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1375",0.164623653611449,0.609703508165628,0.950768171519786,0.283437605552515,0.577630191387222,0.950769560733438,2011,"State","All","Gender","state",NA,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1376",0.300545986705528,0.3695646836889,0.939071301186641,0.300545986705528,0.3695646836889,0.939071301186641,2011,"State","All","Gender","state",NA,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1377",0.224304890580077,0.633291643388463,0.906340849102065,0.277980738259177,0.561627296915922,0.906340849102065,2011,"State","All","Gender","state",NA,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1378",0.0903068362198208,0.537262542301499,0.886699736784708,0.163972701896781,0.496650989202361,0.886699736784708,2011,"State","All","Gender","state",NA,"Maharashtra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1379",0.093704923100528,0.549149791502029,0.901658337460188,0.176013592473826,0.500724793836906,0.902019141115929,2011,"State","All","Gender","state",NA,"Maharashtra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1380",0.090327004988617,0.532176574379801,0.917154152908612,0.195757319403305,0.470848618195771,0.917154152908612,2011,"State","All","Gender","state",NA,"Andhra Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1381",0.0447183622342568,0.452081165513744,0.904625510736558,0.117459090331596,0.385601720124593,0.906401011936363,2011,"State","All","Gender","state",NA,"Andhra Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1382",0.0678080579973212,0.534743967262382,0.870749334713642,0.177813551565339,0.500082986914862,0.870749334713642,2011,"State","All","Gender","state",NA,"Karnataka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1383",0.0556312316254821,0.500947724180106,0.888783599212723,0.125824755616276,0.449799107241332,0.890556786505437,2011,"State","All","Gender","state",NA,"Karnataka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1384",0.0192025455120096,0.318681651892581,0.854203838651139,0.0412633623771864,0.304848566258739,0.854203838651139,2011,"State","All","Gender","state",NA,"Goa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1385",0.0419936048979459,0.27150557330534,0.814179062806988,0.0519124608137063,0.248494282335114,0.81656856627444,2011,"State","All","Gender","state",NA,"Goa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1386",0,0.110435683477838,0.762592395572788,0,0.0802612269396039,0.762592395572788,2011,"State","All","Gender","state",NA,"Lakshadweep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1387",0,0.090892093740781,0.597432231048427,0,0.0719510672107184,0.597432231048427,2011,"State","All","Gender","state",NA,"Lakshadweep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1388",0.0373170717867261,0.33629076274215,0.77329138431526,0.0996655569374729,0.30571148340966,0.773464438162225,2011,"State","All","Gender","state",NA,"Kerala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1389",0.0249921402017124,0.280328149590277,0.794940813655218,0.049279418629125,0.23618323632428,0.795898491353071,2011,"State","All","Gender","state",NA,"Kerala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1390",0.0791425032409949,0.385403586267678,0.874424931199517,0.121015746515988,0.317414815881597,0.87526921309124,2011,"State","All","Gender","state",NA,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1391",0.0468134437681372,0.391836509058497,0.864875636946817,0.10055176375215,0.347541222476258,0.866664097223564,2011,"State","All","Gender","state",NA,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1392",0,0.245419889030115,0.813038410119879,0.00937046722561372,0.163011199481507,0.813038410119879,2011,"State","All","Gender","state",NA,"Puducherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1393",0.00604617961305094,0.198930872769689,0.785064235899787,0.0314393725062518,0.149307660674558,0.785064235899787,2011,"State","All","Gender","state",NA,"Puducherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1394",0,0.0563736577559607,0.712127172586366,0,0.0563736577559607,0.712127172586366,2011,"State","All","Gender","state",NA,"A & N Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1395",0,0.0638132309875173,0.611951677091905,0.00372080780459265,0.030336651079284,0.613548658269303,2011,"State","All","Gender","state",NA,"A & N Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1396",0.0558377923029594,0.547750148013727,0.938872602698742,0.131043803211175,0.522718491537354,0.938872602698742,2011,"State","All","Gender","state",NA,"Telangana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1397",0.0331860086049533,0.419115836826952,0.887991281955503,0.0790455210796678,0.358333904820203,0.889333142879248,2011,"State","All","Gender","state",NA,"Telangana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1398",0,0.584709198192206,0.840546701275878,0,0.507089181254559,0.840546701275878,2011,"State","All","Gender","state",NA,"Ladakh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1399",0,0.273090116438679,0.898488152381834,0.00304420414770833,0.151806858443633,0.898488152381834,2011,"State","All","Gender","state",NA,"Ladakh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1400",0.0166913325707456,0.290934613775862,0.81943746161953,0.058339283521845,0.210619772975228,0.81943746161953,2011,"State","urban/rural","Gender","sector_state",0,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1401",0.0358689547272571,0.392569327018914,0.926976033175336,0.0725947462608822,0.328706972304903,0.927245943268226,2011,"State","urban/rural","Gender","sector_state",0,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1402",0.0178787756345288,0.2851756844512,0.832780290097537,0.0489163109916346,0.263320677956329,0.832780290097537,2011,"State","urban/rural","Gender","sector_state",0,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1403",0.0289763784893664,0.34106016956425,0.885919402663956,0.0497549090656009,0.298161582803223,0.887851052336499,2011,"State","urban/rural","Gender","sector_state",0,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1404",0.0254603028054582,0.248773867282858,0.790133280622049,0.071334656019123,0.231589468775275,0.790133280622049,2011,"State","urban/rural","Gender","sector_state",0,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1405",0.0384817287633931,0.403237636222185,0.882655244334213,0.0868924879295404,0.358912736726185,0.883301472283761,2011,"State","urban/rural","Gender","sector_state",0,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1406",0,0.489533543560734,0.900744307017873,0,0.489533543560734,0.900744307017873,2011,"State","urban/rural","Gender","sector_state",0,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1407",0,0.370620641152911,0.809117242797178,0.0658202463226761,0.370620641152911,0.809117242797178,2011,"State","urban/rural","Gender","sector_state",0,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1408",0.0168195402878828,0.428174882193925,0.922025365795939,0.0241023855729601,0.39948696373359,0.922025365795939,2011,"State","urban/rural","Gender","sector_state",0,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"1409",0.0336496157883268,0.492191573274202,0.92381789090728,0.0676850716359668,0.455411143930053,0.924735197259739,2011,"State","urban/rural","Gender","sector_state",0,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
