,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling,owns_land
741,0.554535359,0.926139341,0.997926612,0.698785022,0.917556958,0.997926612,2011,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
742,0.442394279,0.924371364,0.99862207,0.5952471,0.900846558,0.999868655,2011,State,All,Education,state,99,Manipur,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
743,0,0.059782578,0.544348805,0,0,0.544348805,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
744,0.004373445,0.093280863,0.695514046,0.020282965,0.07228461,0.695514046,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
745,0.014546817,0.226524188,0.849492204,0.033340544,0.203176383,0.851179952,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
746,0.062312136,0.440473333,0.929081584,0.140729456,0.383015386,0.929081584,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
747,0.09158989,0.595748082,0.974150685,0.16927098,0.492065189,0.974150685,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
748,0.078767134,0.816388671,0.990389679,0.231550238,0.781954273,0.990389679,2011,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
749,0,0.001826314,0.573743485,0,0.001826314,0.573743485,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
750,0,0.282444398,0.709249318,0,0.133307133,0.709249318,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
751,8.13E-05,0.1926169,0.817007886,0.034950016,0.138953499,0.817007886,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
752,0.049758668,0.548693969,0.954567364,0.099669301,0.469514855,0.954567364,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
753,0.063646135,0.572142615,0.976189556,0.159985872,0.530214854,0.978063002,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
754,0.107198628,0.751375105,0.985944457,0.235655143,0.696231859,0.985944457,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
755,0,0,1,0,0,1,2011,State,All,Education,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,0,0.113243414,0.523624248,0,0.113243414,0.523624248,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
757,0.001712381,0.173764386,0.816489428,0.006507125,0.138786263,0.816489428,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
758,0.064318856,0.429578492,0.953566395,0.084818599,0.369145126,0.953566395,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
759,0.11254932,0.717134293,0.989893613,0.200723128,0.689659068,0.992426011,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
760,0.105309989,0.75518988,0.996897432,0.219986483,0.721650806,0.996897432,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
761,0.068732708,0.772728834,0.987846535,0.249271639,0.740508578,0.988101889,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
762,0,0,1,0,0,1,2011,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,0,0.108217571,0.679571247,0,0.108217571,0.679571247,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
764,0.02192612,0.310314736,0.807749622,0.029410347,0.284570063,0.808127616,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
765,0.044149852,0.491429783,0.910326979,0.115345445,0.460501776,0.910326979,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
766,0.249842222,0.748564365,0.97808929,0.36227073,0.708691234,0.97808929,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
767,0.253609761,0.874452893,0.997687046,0.441096123,0.849790228,0.997687046,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
768,0.280211019,0.843172106,0.995716318,0.468627748,0.799547885,0.997154586,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
769,0,0,1,0,0,1,2011,State,All,Education,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,0,0.046793468,0.290293005,0.002088394,0.041093641,0.290293005,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
771,0.015672224,0.125501206,0.578425453,0.036683212,0.10549224,0.578425453,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
772,0.076351512,0.382390798,0.80847937,0.1095562,0.351962486,0.808891667,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
773,0.129557619,0.612594019,0.940419231,0.235127659,0.561874548,0.940557763,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
774,0.132497299,0.7180265,0.973143734,0.253014623,0.666833921,0.973191076,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
775,0.266430032,0.81952632,0.987308568,0.43431714,0.781699553,0.987308568,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
776,0,0,0,0,0,0,2011,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,0.004121263,0.03230558,0.615605188,0.004388936,0.029407505,0.615605188,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
778,0.02918445,0.302321535,0.787944688,0.093617952,0.224215431,0.787944688,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
779,0.118773603,0.629347704,0.961505723,0.213599019,0.600026283,0.961505723,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
780,0.263451328,0.796741951,0.984247601,0.458945445,0.770226767,0.984247601,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
781,0.242113225,0.881809049,0.985370894,0.442184589,0.831636532,0.985370894,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
782,0.364547374,0.904338268,0.996176701,0.575382071,0.884398042,0.996375625,2011,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
783,0,0.243479133,0.56724497,0.007616673,0.150349342,0.56724497,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
784,0.031094912,0.307200507,0.780967479,0.062069696,0.268096093,0.781242288,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
785,0.096790115,0.598520468,0.94722099,0.176193823,0.532417398,0.94722099,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
786,0.166507114,0.726449772,0.974081088,0.345022132,0.697418391,0.974081088,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
787,0.305750521,0.824607536,0.991013677,0.434772047,0.790533787,0.991013677,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
788,0.356763529,0.903504232,0.997141561,0.572881472,0.876246903,0.997141561,2011,State,All,Education,state,99,Odisha,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
789,0,0.144143332,0.668294448,0.059818837,0.097039077,0.668294448,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
790,0.006786356,0.252125283,0.701540007,0.015001378,0.234036401,0.704501673,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
791,0.13401154,0.559026656,0.903222479,0.248402492,0.541218966,0.912031432,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
792,0.208326883,0.717768253,0.975168767,0.337781293,0.660189012,0.975168767,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
793,0.254793442,0.835083132,0.990641764,0.436448728,0.798989381,0.990641764,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
794,0.314217555,0.901776451,0.997868152,0.442993136,0.870060359,0.997969028,2011,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
795,0.048276584,0.22083311,0.603521614,0.065592102,0.163958285,0.603521614,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
796,0.064369941,0.402323171,0.772698158,0.11030244,0.359403165,0.772698158,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
797,0.200477924,0.652746323,0.931696011,0.320508939,0.620321502,0.931714886,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
798,0.276427859,0.754987919,0.964988045,0.42443685,0.726089181,0.966583148,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
799,0.212086457,0.738773794,0.986857092,0.377155347,0.690305406,0.986857092,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
800,0.393241595,0.859363186,0.98772837,0.549276807,0.83173001,0.987821203,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
801,0.062650878,0.379510761,0.379510761,0.379510761,0.379510761,0.379510761,2011,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,0,0.08955871,0.698463883,0,0.080525268,0.698463883,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
803,0.00592879,0.140763389,0.703064787,0.009122424,0.111961295,0.703085369,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
804,0.067293203,0.43379941,0.924397793,0.151531155,0.398619167,0.924397793,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
805,0.116368633,0.577439879,0.964581399,0.22733132,0.518056762,0.964581399,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
806,0.14310321,0.688741254,0.989745207,0.282521517,0.658650013,0.989745207,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
807,0.268029683,0.765523671,0.991055175,0.411619467,0.744012394,0.991055175,2011,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
808,0,0.149924074,0.441818265,0,0,0.441818265,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
809,0,0.208052669,0.57039436,0,0.023877792,0.57039436,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
810,0.034981106,0.522598387,0.977924937,0.10077273,0.394479528,0.977924937,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
811,0.136483086,0.465183011,0.827718033,0.213234473,0.455120382,0.827718033,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
812,0.086642226,0.719019671,0.929867689,0.144450717,0.67492452,0.929867689,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
813,0.454637957,0.792202851,0.975747751,0.501940606,0.75245071,0.975747751,2011,State,All,Education,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
814,0.001934461,0.10124605,0.520229575,0.004192661,0.093602276,0.520229575,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
815,0.014512574,0.204411961,0.656065723,0.023665919,0.170738835,0.656913236,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
816,0.065445487,0.456418386,0.870638901,0.117940824,0.394849116,0.871048092,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
817,0.096404192,0.569288634,0.956696813,0.171034824,0.519681398,0.956948275,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
818,0.104731208,0.64537941,0.970743653,0.225661247,0.604253174,0.971031117,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
819,0.145584886,0.729807601,0.981826391,0.271266542,0.683146434,0.982044404,2011,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
820,0.00213978,0.073867356,0.521282066,0.011300311,0.056278504,0.57693858,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
821,0.00192631,0.119968307,0.601991381,0.003543653,0.109569832,0.601991381,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
822,0.01608551,0.300370015,0.845849604,0.050901386,0.238553156,0.847062517,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
823,0.019567883,0.38171169,0.904528817,0.061336349,0.288778658,0.904528817,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
824,0.056195178,0.455748628,0.944210248,0.124910147,0.414198074,0.946243733,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
825,0.06973319,0.566013769,0.959270101,0.174582259,0.492850622,0.95928315,2011,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
826,0.002822759,0.110063007,0.309495054,0.03831863,0.100195418,0.309495054,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
827,0.000696002,0.183651456,0.580913697,0.035471906,0.126877739,0.585129163,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
828,0.029039582,0.368759361,0.848608541,0.054598474,0.333857113,0.851765293,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
829,0.031477886,0.439438041,0.916172383,0.067560371,0.365615014,0.916700863,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
830,0.051162631,0.521934242,0.92070801,0.127977684,0.472597246,0.920810869,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
831,0.087646466,0.643719281,0.966495203,0.198900075,0.594385061,0.967593153,2011,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
832,0,0,0.224725365,0,0,0.224725365,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
833,0,0.067783969,0.543452387,0,0.058739176,0.543452387,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
834,0.065223351,0.204281938,0.807829595,0.078539548,0.188925789,0.807829595,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
835,0.030678619,0.361308451,0.9397024,0.047445913,0.304099066,0.949953984,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
836,0.058672453,0.325747314,0.850578933,0.059960391,0.325558235,0.850578933,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
837,0.005871111,0.447693529,0.911599159,0.027609369,0.427755443,0.911599159,2011,State,All,Education,state,99,Goa,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
838,0,0,0.207677169,0,0,0.207677169,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
839,0,0,0.110003682,0,0,0.110003682,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
840,0,0.062644633,0.655766728,0,0.04607647,0.655766728,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
841,0,0.276785549,0.670260276,0,0.276785549,0.670260276,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
842,0,0.057013178,0.471879733,0,0.057013178,0.471879733,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
843,0,0.103384686,0.812673694,0,0.063294383,0.812673694,2011,State,All,Education,state,99,Lakshadweep,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
844,0,0.048835772,0.293711024,0,0.048835772,0.293711024,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
845,0.003361891,0.084996124,0.458965006,0.006848444,0.062023272,0.459741646,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
846,0.006064446,0.121263793,0.663348311,0.010082901,0.092147275,0.665483704,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
847,0.01285824,0.232238509,0.79565741,0.038629135,0.191010688,0.796835583,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
848,0.036126421,0.388149263,0.873712093,0.058489746,0.340567507,0.873927762,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
849,0.057084334,0.450868292,0.903996747,0.132821083,0.402121429,0.903996747,2011,State,All,Education,state,99,Kerala,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
850,0.001878868,0.058923445,0.433692652,0.015108158,0.043455102,0.443929888,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
851,0.002255388,0.121935467,0.602642691,0.01340957,0.108197182,0.609273047,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
852,0.00803959,0.248735759,0.810028173,0.040791276,0.203398858,0.812291602,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
853,0.0425815,0.359295321,0.913447279,0.08803958,0.307764843,0.913522644,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
854,0.035335356,0.453268472,0.923127379,0.111972422,0.391859737,0.923224638,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
855,0.099291052,0.551088817,0.95546094,0.168646791,0.500436817,0.95619639,2011,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
856,0,0,0.438293834,0,0,0.438293834,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
857,0.006134831,0.028736838,0.493881254,0.006134831,0.028736838,0.493881254,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
858,0,0.048569015,0.757586544,0,0.039081747,0.757586544,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
859,0.004426186,0.32041224,0.789550697,0.085601778,0.221433517,0.789550697,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
860,0.008589988,0.389184394,0.933469178,0.040397531,0.193166883,0.933469178,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
861,0.009618134,0.310374931,0.940909836,0.025005912,0.268994155,0.940909836,2011,State,All,Education,state,99,Puducherry,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
862,0,0,0,0,0,0,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
863,0,0,0.132087002,0,0,0.132087002,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
864,0,0.015476076,0.407807454,0,0.000860951,0.407807454,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
865,0,0.077681504,0.596672994,0.01786219,0.024250861,0.596672994,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
866,0,0.060436142,0.690962594,0,0.060436142,0.69932323,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
867,0,0.088351414,0.816046445,0,0.04947725,0.816046445,2011,State,All,Education,state,99,A & N Island,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
868,0,0.081356577,0.437111716,0.00448261,0.081356577,0.444294787,2011,State,All,Education,state,99,Telangana,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
869,0.002374718,0.116729971,0.64415711,0.014643795,0.099744183,0.645547467,2011,State,All,Education,state,99,Telangana,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
870,0.023553881,0.303947338,0.880732012,0.064420127,0.227729503,0.883059816,2011,State,All,Education,state,99,Telangana,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
871,0.049316231,0.5198427,0.977643584,0.0746667,0.456274742,0.977643584,2011,State,All,Education,state,99,Telangana,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
872,0.01361207,0.406361121,0.825692314,0.146759003,0.375809712,0.829319912,2011,State,All,Education,state,99,Telangana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
